LHNo,filename,extension,size_bytes,size_human,width_px,height_px,megapixels,md5,sha256,Subject,Date,Tags,Description,url
75-1446,lh-75-1446.jpg,jpg,127037,124.1 KB,1326,1002,1.33,aa8b059d06b9eb6942b481630909f237,e5576810bfd8721b2a18b1c0a47a9bed285e5a2860110c622f48851069a27651,Ellsworth Cowles Collection,1933,skeletal remains; archaeological excavation; burial; black and white photograph; 1933,"A black and white photograph from 1933 showing an archaeological excavation of human skeletal remains in soil, with two skulls visible flanking a ribcage and spine, documented as part of the Ellsworth Cowles Collection from Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1446.jpg
75-1447,lh-75-1447.jpg,jpg,223134,217.9 KB,1350,1014,1.37,66822da134e92b0b28d73ad48f46ac39,a2d5dd69944f83674ec92731378569d649c2e4c07393472fb2b96836617d5eeb,Ellsworth Cowles Collection,1933,archaeological excavation; skeletal remains; burial site; black and white photograph; 1933,"A black and white archaeological photograph from 1933 showing human skeletal remains excavated from soil with a reference marker and trowel visible, labeled ""MLGORE"" at the bottom of the frame.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1447.jpg
75-1448,lh-75-1448.jpg,jpg,171465,167.4 KB,1308,882,1.15,6d76056deab031cbfa52aa88fb90eb76,32c084e62439fd208d31799042fa9876c723a497ec309fb4092f813f64a2300d,Ellsworth Cowles Collection,1933,skeletal remains; archaeological excavation; burial site; black and white photograph; 1933,"A black and white archaeological photograph from 1933 showing human skeletal remains excavated from soil with identification markers, labeled ""ML Gore"" at the bottom left corner.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1448.jpg
75-1449,lh-75-1449.jpg,jpg,243155,237.5 KB,1296,888,1.15,a37d7e6a79258785b7122a40ee3e6b08,ca801cfd48db749d6db6afa2b8d558a61b562c73f6b7b683b4aa0cfac6bc1aaa,Ellsworth Cowles Collection,1933,skeletal remains; archaeological excavation; burial site; black and white photograph; 1933,"A 1933 archaeological excavation photograph (No. 10-12) from the Ellsworth Cowles Collection showing multiple human skeletal remains with bones and skulls arranged in soil, with identification markers and reference cards visible at the excavation site.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1449.jpg
75-1450,lh-75-1450.jpg,jpg,264973,258.8 KB,924,1410,1.3,0134c83c145cb6c415594f83112b474b,ef0cf39960f6535b803267f0edc54161066568e09837ea3f48b3fdfe14345eb3,Ellsworth Cowles Collection,NULL,tree trunk; birch tree; textured bark; black and white photograph; close-up nature,"A close-up black and white photograph showing the detailed texture of a birch tree trunk with characteristic peeling bark, flanked by darker tree trunks on either side, from the Ellsworth Cowles Collection.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1450.jpg
75-1451,lh-75-1451.jpg,jpg,223808,218.6 KB,1290,888,1.15,32eb19a3de4f14da6ecf53cf4b6fdf85,d4829025a24e3382c328172beef049a487f203c02b2eb3e8b73d911bd8cb883e,Ellsworth Cowles Collection,NULL,gravestone; cemetery; carved stone; grass; black and white photograph,"A close-up black and white photograph of an old gravestone with carved inscriptions set in a grassy cemetery plot, with a tree trunk visible behind it and what appears to be additional cemetery markers in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1451.jpg
75-1452,lh-75-1452.jpg,jpg,119639,116.8 KB,1380,1008,1.39,02a16dbc2b1b722bffeaef496d603c62,09b932a3b3f7131c8267804743b1dac22460eff04114032ae922ccdcb52f48ee,Ellsworth Cowles Collection,1933,rural landscape; agricultural field; forested hillside; black and white photograph; 1933,"A black and white photograph showing a cultivated field in the foreground with a tree-lined hillside in the background, typical of the rural Corning, NY area during the Great Depression era of 1933.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1452.jpg
75-1453,lh-75-1453.jpg,jpg,154421,150.8 KB,1284,887,1.14,02ddc8491c2890a8aeaebb9784fb9954,3b21865761d32f4bc61c361745fe36389ccabd6976c319ad1960953da877ca13,NULL,NULL,glass object; spherical form; white coating; laboratory specimen; black and white photograph,"A close-up black and white photograph of a spherical glass object with a white powdery or frosted coating on its surface, displayed against a gray background, likely a scientific or museum specimen from the Corning archives.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1453.jpg
75-1454,lh-75-1454.jpg,jpg,187379,183.0 KB,1319,900,1.19,ba45e68bd91501f8557455c2fb99c858,9f5d5885e6d900bffac99ffd4356eb75d7dc27e712caf0a6b1a29fa34a4b1d8e,NULL,NULL,fossil; trilobite; specimen; black and white photograph; museum archive,"A black and white photograph of a fossilized trilobite specimen mounted on a white label with a scale reference object, likely from a natural history or geological collection at the Corning Museum.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1454.jpg
75-1455,lh-75-1455.jpg,jpg,202252,197.5 KB,1079,1452,1.57,b7e48ecc65b8d16d586a72c5f5c36bcf,c8e11d39998f32b96418672280e50e703e35af3cb86a4f9f532d2a6b69b900b9,NULL,NULL,telephone equipment; vintage technology; man; black and white photograph; mid-20th century,"Telephone Co-op President Raymond Wheeler uses an early telephone instrument described as close to being a museum piece, as shown in this black and white photograph from the Corning local history archive.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1455.jpg
75-1456,lh-75-1456.jpg,jpg,219854,214.7 KB,1091,1428,1.56,6097db3b0702fde551e96413a3ad2f13,5657a74f6c1d660a02a8c3c31b2d246d0c20ab7f733121dd60ed252474ad2c97,NULL,NULL,electrical outlets; vintage advertisement; cooperative power; mid-century; black and white photograph,"A ""Good Power"" advertisement from March 19 (year partially visible) shows a woman seated at a desk examining an electrical outlet panel mounted on a wall, promoting cooperative electrical power distribution.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1456.jpg
75-1457,lh-75-1457.jpg,jpg,254817,248.8 KB,1362,1140,1.55,15d6d285a03fa920576ea8b736a71f89,f0435c0e8f2d2bf3104748277ed1d0510a87ee8777973505d73ddaae45ee797b,Baseball,NULL,baseball team; corning; early 1900s; black and white photograph; group portrait,"A formal black and white team portrait of a Corning baseball team from the early 1900s, showing approximately 13 young men and boys arranged in three rows, with several wearing uniforms marked with ""C"" for Corning and one player wearing a ""GENINGS"" jersey.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1457.jpg
75-1458,lh-75-1458.jpg,jpg,196085,191.5 KB,1332,966,1.29,a9bd448303297d26b71e0c2b872e2b01,95841285319330de519d7dfcf3a55c7c98f97adeb85a44c65a48665606fea0ef,Baseball,1900,baseball team; 1900s; uniforms; group portrait; black and white photograph,"A formal team portrait of a Corning baseball team from 1900, showing approximately 16 men arranged in three rows, with players wearing uniforms with visible letters including ""W"" and what appears to be ""1907,"" along with several men in street clothes, posed on outdoor steps.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1458.jpg
75-1459,lh-75-1459.jpg,jpg,162533,158.7 KB,1098,1403,1.54,281f98485bfb5799055684ee99e528e2,23feb9769dc5c868f117f80633eac90b392af80e06520f2465e43b41b2e95c5e,Baseball,NULL,baseball player; notre dame uniform; vintage baseball; early 1900s; black and white photograph,"A baseball player wearing a Notre Dame uniform stands on a baseball field in front of a dugout structure in this early 20th-century black and white photograph from the Corning, NY local history archive.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1459.jpg
75-1460,lh-75-1460.jpg,jpg,93502,91.3 KB,936,1092,1.02,a7a7ea5da8f8f9316e244d19f4fc63cd,5a370580802dbac01fba90021880476859de9fe8cdc73d70b973e3d4744b4ae1,Baseball,NULL,baseball player; vintage uniform; baseball glove; baseball field; black and white photograph,"A baseball player wearing a striped uniform and cap stands on a baseball field holding a glove, photographed in black and white, likely from the early-to-mid 20th century.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1460.jpg
75-1461,lh-75-1461.jpg,jpg,136592,133.4 KB,1044,1434,1.5,21bb92671023b891fd51bdb7f22013c5,f4ac191cd74d4a8eec65d665c56fc84b5df4850f2dbdf9a5236fec0d01727ec9,Baseball,NULL,baseball player; vintage uniform; black and white photograph; early 20th century; baseball field,"A black and white photograph showing a baseball player in vintage uniform holding a bat, with handwritten caption at bottom reading ""Centliver RF"" (right fielder), taken at what appears to be a baseball field in early 1900s Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1461.jpg
75-1462,lh-75-1462.jpg,jpg,114019,111.3 KB,1038,1355,1.41,58bff49adcc7e770e5097beea6a48d89,7174c18391246eac38a416fdf5eca42028071673cebeed2c86a2ecc9290aa010,Baseball,NULL,baseball player; notre dame uniform; portrait photograph; black and white; early 1900s,"A black and white portrait photograph of a baseball player wearing a Notre Dame uniform with visible text on the chest, posed standing against a plain background with what appears to be a handwritten signature or notation at the bottom of the image.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1462.jpg
75-1464,lh-75-1464.jpg,jpg,147967,144.5 KB,1464,1091,1.6,b622b743e90b7d67d6377fb839a44177,754e1514f54f3f6c906ed53ac23e9d258040b41077a697ba1c6b065050bdbe72,Airplanes,NULL,early aircraft; biplane; struts and rigging; black and white photograph; vintage aviation,"A close-up view of an early biplane showing its internal strut and wire bracing structure, with visible fabric wings and mechanical components typical of early 20th-century aircraft design.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1464.jpg
75-1469,lh-75-1469.jpg,jpg,141547,138.2 KB,1392,1086,1.51,867302369e8ed164397cec9153688512,cb343f9dc734bc6fe70b286a4f988c8a29e028cbff696dd81bed6f2383156f21,NULL,NULL,railroad cars; freight cars; industrial building; black and white photograph; early 20th century,"A black and white photograph showing railroad freight and passenger cars on tracks beside an industrial brick building with a rooftop sign, likely from the early 20th century in Corning, NY.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1469.jpg
75-1470,lh-75-1470.jpg,jpg,159878,156.1 KB,1074,1458,1.57,7d03ba1202d5cef59f8cb83629444674,33e7b7b966d67e5f56a549a1ad53972f6f852e4d845bc9d0a18852a2d18e09f5,NULL,NULL,steam locomotive; railroad; snow; winter; black and white photograph,"A black and white photograph showing a steam locomotive with visible smoke and steam billowing from its smokestack, positioned on snowy ground with industrial railroad infrastructure visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1470.jpg
75-1471,lh-75-1471.jpg,jpg,238186,232.6 KB,1379,1110,1.53,d66b309f7b300967def7e052086da028,d1b1fbbac9bf683405334dede8dc6ae7c1d1755d69f9f4d9adab22c42a9f7ead,NULL,NULL,steam locomotive; railroad; black and white photograph; bare trees; industrial landscape,A steam locomotive with a tall smokestack emitting smoke is photographed on railroad tracks with bare winter trees visible on the left and industrial buildings in the background.,https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1471.jpg
75-1474,lh-75-1474.jpg,jpg,242669,237.0 KB,1398,1134,1.59,1a25045b8a7cd365d629f6392496dcff,a8ea301c4291e353f6e959818ee73fb72326b925355967a2d9aa828dfadbaeba,NULL,NULL,tree-lined street; rural road; early 20th century; black and white photograph; unpaved road,"A tree-lined rural road in what appears to be early 20th century Corning, NY, with mature trees creating a canopy over an unpaved dirt street, buildings visible on the right side, and a figure visible in the distance along the roadway.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1474.jpg
75-1475,lh-75-1475.jpg,jpg,239396,233.8 KB,1319,1056,1.39,43694b417782ba3632f077c27a4bc8d5,89c4f132c381048b7585900007cca6c5950fabd13dc1ffe397c10acab4f0a493,NULL,NULL,park; bare trees; utility poles; brick pavement; black and white photograph,"A black and white photograph of a public park or plaza in Corning, NY, featuring bare deciduous trees, utility poles with street lamps, brick or paved ground, and what appears to be park structures or buildings in the background during winter or late fall.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1475.jpg
75-1476,lh-75-1476.jpg,jpg,170901,166.9 KB,1344,1110,1.49,f8200797323582007b0350d918ed90ba,096bbba8db1edb7568832c3242b56b80de537ab8cb5260dbcd820db162b17400,NULL,NULL,rural landscape; bare trees; dirt road; stone building; black and white photograph,"A black and white photograph showing a rural property with a stone building on the left, a dirt road lined with bare poplar trees, and rolling hills in the background under an overcast sky.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1476.jpg
75-1477,lh-75-1477.jpg,jpg,251746,245.8 KB,1391,1110,1.54,b7e9796d38721fc03fa76bfe45e3250a,a96a900f9aa4a724fc2de9614b4a1a765ed969dbf5ada80b679dead5b944e143,NULL,NULL,tree-lined street; unpaved road; early 20th century; black and white photograph; rural landscape,"A black and white photograph showing a tree-lined unpaved road or lane with mature trees creating a canopy overhead, appearing to be from the early 20th century, with what may be a structure or water visible in the distance.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1477.jpg
75-1479,lh-75-1479.jpg,jpg,283826,277.2 KB,1374,1086,1.49,3839f338bc4840cddd72a84f06ff6f42,f702f7a93944edb3d3036bdc416b6b03eda263267831a47405b8ae215a1514c3,Corning Glass Center Buildings,NULL,corning glass works; industrial factory; railroad tracks; brick buildings; black and white photograph,"This historical photograph shows the Corning Glass Works facility in Corning, New York, identified in the caption as ""largest in the world,"" featuring large multi-story brick industrial buildings with multiple smokestacks, railroad tracks in the foreground, and various support structures typical of early 20th-century manufacturing operations.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-1479.jpg
